FPR,TPR,Threshold
0.0020251914052852554,0.38950276243093923,0.98268676
0.0020251914052852554,0.3898973954222573,0.9826407
0.0020745863176092863,0.3898973954222573,0.98258245
0.0020745863176092863,0.39068666140489344,0.982392
0.0020745863176092863,0.39344909234411996,0.9822911
0.0020745863176092863,0.39423835832675613,0.9822391
0.002123981229933317,0.39423835832675613,0.9822155
0.002123981229933317,0.39581689029202843,0.9820441
0.0021733761422573477,0.39660615627466456,0.98200446
0.0021733761422573477,0.39700078926598265,0.98199594
0.0021733761422573477,0.39857932123125495,0.9817892
0.0021733761422573477,0.398973954222573,0.98176056
0.002222771054581378,0.398973954222573,0.9816653
0.002222771054581378,0.39936858721389107,0.98160136
0.002222771054581378,0.40015785319652725,0.98150384
0.002222771054581378,0.40094711917916337,0.9813913
0.002222771054581378,0.40173638516179955,0.9813659
0.002222771054581378,0.40252565114443567,0.9812928
0.0023215608792294395,0.40252565114443567,0.9812469
0.0023215608792294395,0.40726124704025257,0.98089933
0.00237095579155347,0.40726124704025257,0.9808801
0.00237095579155347,0.4104183109707972,0.9804664
0.0024203507038775005,0.4108129439621152,0.9804592
0.0024203507038775005,0.4112075769534333,0.9804421
0.0024697456162015314,0.4119968429360695,0.9803665
0.0024697456162015314,0.4131807419100237,0.98033684
0.002519140528525562,0.4131807419100237,0.98032
0.002519140528525562,0.4151539068666141,0.9800638
0.0025685354408495923,0.4151539068666141,0.9799681
0.0025685354408495923,0.4210734017363852,0.97947
0.0025685354408495923,0.4230465666929755,0.979446
0.0025685354408495923,0.4246250986582478,0.979235
0.0026179303531736232,0.4246250986582478,0.9792088
0.0026179303531736232,0.425414364640884,0.979114
0.0026179303531736232,0.4265982636148382,0.97909933
0.0026179303531736232,0.42738752959747434,0.97901356
0.0026673252654976537,0.42738752959747434,0.9789844
0.0026673252654976537,0.42896606156274664,0.97891575
0.0026673252654976537,0.4297553275453828,0.9789059
0.0026673252654976537,0.43172849250197315,0.97873324
0.002716720177821684,0.43172849250197315,0.9786968
0.002716720177821684,0.4340962904498816,0.97857416
0.0028155100024697456,0.4340962904498816,0.9784717
0.0028155100024697456,0.43567482241515393,0.978353
0.002864904914793776,0.43567482241515393,0.9783524
0.002864904914793776,0.43962115232833465,0.97786784
0.0029636947394418374,0.44001578531965274,0.977789
0.0029636947394418374,0.44159431728492504,0.97761726
0.0029636947394418374,0.44238358326756116,0.9775904
0.0029636947394418374,0.44277821625887925,0.97758
0.0030130896517658683,0.4435674822415154,0.9775783
0.0030130896517658683,0.44396211523283347,0.9775343
0.003062484564089899,0.44396211523283347,0.97745764
0.003062484564089899,0.44593528018942385,0.97722465
0.0031118794764139293,0.44593528018942385,0.9771995
0.0031118794764139293,0.44672454617206,0.97716594
0.0031118794764139293,0.4479084451460142,0.97713304
0.00316127438873796,0.4483030781373323,0.97708726
0.00316127438873796,0.4506708760852407,0.9769284
0.00316127438873796,0.45185477505919497,0.97690886
0.00316127438873796,0.452249408050513,0.9768678
0.00316127438873796,0.4530386740331492,0.97686577
0.00316127438873796,0.45343330702446727,0.97682106
0.003260064213386021,0.4538279400157853,0.976795
0.003260064213386021,0.45501183898973957,0.9767625
0.003309459125710052,0.45501183898973957,0.97676134
0.003309459125710052,0.4561957379636938,0.97659713
